corporification		.+ation$
thermisation		.+ation$
constatation		.+ation$
symbolisation		.+ation$
oscillation		.+ation$
innovation		.+ation$
vacillation		.+ation$
indentation		.+ation$
stipulation		.+ation$
miniaturisation		.+ation$
dépolymérisation		.+ation$
abréviation		.+ation$
dramatisation		.+ation$
ergotisation		.+ation$
nanification		.+ation$
damnation		.+ation$
verdunisation		.+ation$
calorifugation		.+ation$
réclamation		.+ation$
surélévation		.+ation$
aliénation		.+ation$
préaccentuation		.+ation$
adjuration		.+ation$
confirmation		.+ation$
hépatisation		.+ation$
familiarisation		.+ation$
désamination		.+ation$
documentation		.+ation$
certification		.+ation$
cléricalisation		.+ation$
privation		.+ation$
hyperimmunisation		.+ation$
comburation		.+ation$
détonation		.+ation$
réinstauration		.+ation$
créditation		.+ation$
féodalisation		.+ation$
recentration		.+ation$
cybernétisation		.+ation$
prégastrulation		.+ation$
amplication		.+ation$
désassimilation		.+ation$
virtualisation		.+ation$
réapplication		.+ation$
lévitation		.+ation$
réinfestation		.+ation$
codification		.+ation$
coopération		.+ation$
estérification		.+ation$
ammonisation		.+ation$
migration		.+ation$
validation		.+ation$
pellétisation		.+ation$
symétrisation		.+ation$
télécommunication		.+ation$
fréquentation		.+ation$
machiavélisation		.+ation$
aspiration		.+ation$
phonétisation		.+ation$
localisation		.+ation$
frigorification		.+ation$
médicalisation		.+ation$
mercantilisation		.+ation$
tintinnabulation		.+ation$
réintronisation		.+ation$
imagination		.+ation$
attestation		.+ation$
africanisation		.+ation$
carbonatation		.+ation$
bakélisation		.+ation$
transistorisation		.+ation$
catéchisation		.+ation$
déforestation		.+ation$
exploration		.+ation$
démocratisation		.+ation$
députation		.+ation$
itération		.+ation$
postsonorisation		.+ation$
théâtralisation		.+ation$
intimation		.+ation$
dédramatisation		.+ation$
réactivation		.+ation$
nuanciation		.+ation$
résignation		.+ation$
gazéification		.+ation$
subdélégation		.+ation$
individuation		.+ation$
maximisation		.+ation$
trituration		.+ation$
nullification		.+ation$
théorisation		.+ation$
ratification		.+ation$
déblatération		.+ation$
artificialisation		.+ation$
constitutionnalisation		.+ation$
monarchisation		.+ation$
formalisation		.+ation$
siccativation		.+ation$
impaludation		.+ation$
destination		.+ation$
négrification		.+ation$
substantivation		.+ation$
imprégnation		.+ation$
humanisation		.+ation$
caractérisation		.+ation$
christification		.+ation$
spoliation		.+ation$
fraternisation		.+ation$
dévitalisation		.+ation$
végétalisation		.+ation$
hyperfiltration		.+ation$
ambulation		.+ation$
captivation		.+ation$
déglutination		.+ation$
écoutation		.+ation$
notation		.+ation$
désaffectation		.+ation$
ibérisation		.+ation$
pathétisation		.+ation$
supervisation		.+ation$
variation		.+ation$
autopurification		.+ation$
sclérification		.+ation$
suscitation		.+ation$
cultivation		.+ation$
paupérisation		.+ation$
personnification		.+ation$
néologisation		.+ation$
terrification		.+ation$
starification		.+ation$
évagation		.+ation$
strangulation		.+ation$
surinterprétation		.+ation$
décivilisation		.+ation$
incinération		.+ation$
parlementation		.+ation$
blastulation		.+ation$
minorisation		.+ation$
scolarisation		.+ation$
jugulation		.+ation$
suroxydation		.+ation$
extirpation		.+ation$
transanimation		.+ation$
narrativisation		.+ation$
victimation		.+ation$
syphilisation		.+ation$
tranquillisation		.+ation$
solvatation		.+ation$
gigantisation		.+ation$
accommodation		.+ation$
réincarcération		.+ation$
extermination		.+ation$
ironisation		.+ation$
spéculation		.+ation$
tarification		.+ation$
démythification		.+ation$
dégoûtation		.+ation$
champagnisation		.+ation$
déification		.+ation$
revigoration		.+ation$
déprogrammation		.+ation$
réexamination		.+ation$
annihilation		.+ation$
hypersensibilisation		.+ation$
estimation		.+ation$
particularisation		.+ation$
vinification		.+ation$
préorganisation		.+ation$
inhumation		.+ation$
capitalisation		.+ation$
citation		.+ation$
fenestration		.+ation$
coïtation		.+ation$
minimation		.+ation$
démystification		.+ation$
réplication		.+ation$
atténuation		.+ation$
géométrisation		.+ation$
aération		.+ation$
anarchisation		.+ation$
madérisation		.+ation$
volcanisation		.+ation$
dévitaminisation		.+ation$
élimination		.+ation$
homologation		.+ation$
pagination		.+ation$
prémédication		.+ation$
hydrofugation		.+ation$
